phase,symbol,samples,period,phase_percent
command,js_object_alloc_with_parent,2,10449078,0.055225012443253535
command,perry_runtime::node_test::dispatch_object_method,2,10444954,0.055203216457874155
command,js_array_push_f64,2,10441417,0.05518452285935649
command,perry_runtime::object::native_module::nm_ee_dynamic_super,2,10430170,0.05512508070427359
command,_mi_malloc_generic,2,10416689,0.055053831509584115
command,perry_runtime::object::keys_lookup::keys_find_slot_by_key_ptr,2,10406113,0.05499793569450839
command,perry_runtime::proxy::target_set,2,10403735,0.05498536759236674
command,js_class_field_set_ic,2,10399417,0.05496254628662762
command,perry_runtime::gc::forwarding::forwarding_target_is_object_start,2,10391052,0.054918335952559114
command,alloc::fmt::format::format_inner,2,10390398,0.05491487946021234
command,js_iterator_result_validate,2,10384424,0.054883305935319905
command,perry_eh_personality,2,10380211,0.0548610395710126
command,perry_runtime::array::header::array_numeric_layout,2,10370153,0.05480788146700053
command,perry_runtime::closure::registry::closure_is_arrow,2,10365074,0.054781038157169816
command,perry_closure_cli_2_1_112_js__14427,2,10364702,0.054779072078954216
command,perry_runtime::object::descriptor_state::object_proto_may_intercept_key,2,10358959,0.05474871942521179
command,perry_runtime::buffer::header::is_array_buffer,2,10334655,0.05462026898179268
command,js_string_concat_box,2,10332818,0.05461056014931404
command,perry_runtime::string::compare::js_string_key_matches_bytes,2,10327889,0.05458450961295736
command,<alloc::raw_vec::RawVecInner<_>>::reserve::do_reserve_and_handle::<alloc::alloc::Global>,2,10326806,0.05457878578847485
command,<perry_runtime::gc::copying_pointer_set::CopyingPointerSet>::classify_malloc,2,10311756,0.05449924418324701
command,js_closure_get_capture_bits,2,10296954,0.05442101329682956
command,"core::slice::sort::unstable::quicksort::quicksort::<u32, <u32 as core::cmp::PartialOrd>::lt>",2,10294975,0.054410553972128836
command,perry_closure_cli_2_1_112_js__37152,2,10286815,0.054367427095141516
command,perry_runtime::closure::dynamic_props::merge_closure_prop_map,2,10258079,0.054215552838143014
command,perry_runtime::string::string_copy_range,2,10245502,0.05414908142492371
command,perry_runtime::string::format::ascii_char_string,2,10230496,0.05406977236658158
command,js_closure_call1_receiverless,2,10208075,0.053951273872839815
command,<perry_runtime::gc::trace::ValidPointerSet>::contains,2,10197615,0.05389599113591734
command,perry_runtime::object::field_get_set::prototype_override::inherited_field_if_overridden,2,10189039,0.053850665633828704
command,perry_runtime::gc::layout_slot_visit::visit_gc_layout_slot_descriptors.specialized.10,2,10160655,0.053700651751915934
command,<regex_automata::nfa::thompson::map::Utf8BoundedEntry as alloc::vec::spec_from_elem::SpecFromElem>::from_elem::<alloc::alloc::Global>,2,10134973,0.05356491836284872
command,<regex_automata::meta::regex::Regex>::search_half,2,10048132,0.05310595008779282
command,<regex_syntax::ast::parse::ParserI<&mut regex_syntax::ast::parse::Parser>>::char,2,9980364,0.05274778560253829
command,regex_automata::util::determinize::add_nfa_states,2,9890155,0.05227101692041213
command,perry_runtime::object::array_tail_transition::prune_invalid_entries,1,5380706,0.02843787325575414
command,perry_runtime::set::finalize_set_side_allocation_for_gc,1,5375503,0.028410374586518225
command,js_regexp_new_site,1,5368625,0.028374023280155626
command,<perry_runtime::gc::cycle::GcCycleState>::step,1,5368323,0.028372427162894575
command,cli_2_1_112_js____AnonShape_458a282dc6795a14_constructor,1,5350670,0.028279128295314034
command,perry_runtime::gc::policy::js_gc_loop_safepoint_armed,1,5350337,0.028277368338201683
command,perry_runtime::arena::page_meta::register_old_block_pages::{closure#0},1,5345776,0.028253262739434626
command,<regex_automata::meta::strategy::Core as regex_automata::meta::strategy::Strategy>::search_slots,1,5345054,0.028249446856446286
command,perry_runtime::object::object_ops::keys_array::own_key_present,1,5344968,0.028248992332987843
command,perry_fn_cli_2_1_112_js__nz4,1,5344587,0.028246978688363802
command,<perry_runtime::gc::barrier::maintenance::RememberedSetClearState>::step_counted,1,5332263,0.02818184441973736
command,js_put_value_set_dyn_ic,1,5328554,0.028162241774302803
command,<regex_automata::dfa::dense::DFA<alloc::vec::Vec<u32>> as regex_automata::dfa::automaton::Automaton>::start_state_forward,1,5326978,0.02815391236766898
command,perry_runtime::gc::policy::flush_deferred_gc_request,1,5326129,0.028149425269805958
command,perry_runtime::gc::layout_slot_visit::fixed_slot,1,5319453,0.028114141565055054
command,_mi_bin_size,1,5319044,0.028111979936049195
command,js_array_filter,1,5318721,0.02811027283050178
command,perry_closure_cli_2_1_112_js__37358,1,5318619,0.02810973374453944
command,perry_runtime::object::native_module::callable_exports::scan_builtin_closure_metadata_roots_mut,1,5317719,0.028104977103695247
command,js_object_get_symbol_property,1,5316952,0.028100923388664698
command,<perry_runtime::gc::barrier::DirtyHeaderSlotScan>::new::{closure#0},1,5316583,0.02809897316591858
command,perry_runtime::object::class_registry::construct::lookup_own_prototype_method,1,5315618,0.028093872989902312
command,perry_runtime::array::subclass::dense_layout_for_validated_object,1,5315560,0.028093566450825686
command,perry_runtime::object::native_call_method::js_native_call_method::{closure#5},1,5314588,0.02808842927871396
command,js_promise_resolved,1,5313878,0.028084676817603543
command,perry_runtime::object::object_ops::keys_array::ensure_key_in_keys_array,1,5313437,0.02808234606358989
command,perry_fn_cli_2_1_112_js__Ni8,1,5312762,0.028078778582956748
command,perry_runtime::object::field_get_set::accessors::accessor_receiver_override_begin,1,5312678,0.02807833462981129
command,perry_closure_cli_2_1_112_js__37188,1,5312116,0.028075364371861918
command,perry_runtime::object::shapes::stamp_object_shape,1,5310702,0.028067891160580047
command,perry_runtime::closure::dynamic_props::closure_get_own_dynamic_prop,1,5310005,0.028064207406504046
command,perry_runtime::object::descriptor_state::note_descriptor_target,1,5308216,0.028054752261537093
command,js_typed_feedback_native_call_method,1,5307650,0.02805176086296175
command,perry_runtime::object::arguments::arguments_object_set_field,1,5307385,0.028050360296490957
command,perry_transition_cache_base,1,5304902,0.02803723725291749
command,perry_runtime::gc::barrier::scan_dirty_object_slots,1,5304464,0.028034922354373316
command,js_gc_declare_typed_shape_layout,1,5304301,0.028034060873864865
command,__strlen_evex,1,5303760,0.02803120160420186
command,perry_runtime::typedarray::load_at,1,5303396,0.02802927780723821
command,__strncmp_evex,1,5300833,0.028015731951145255
command,perry_runtime::gc::policy::gc_safepoint_moving_minor,1,5298976,0.028005917415536742
command,perry_fn_cli_2_1_112_js__TM,1,5298846,0.028005230345192582
command,perry_runtime::object::native_call_method::string_methods::dispatch_string,1,5296405,0.027992329278191837
command,perry_fn_cli_2_1_112_js__mv5,1,5296174,0.02799110840704183
command,perry_runtime::object::native_call_method::common_methods::dispatch_common,1,5293710,0.027978085781441737
command,perry_stdlib::streams::byob::has_pending,1,5293321,0.027976029855565746
command,perry_runtime::abi_trampoline::call_all_f64_x86_64,1,5292163,0.027969909644346223
command,perry_runtime::gc::layout_tables::layout_payload_slot_count,1,5288122,0.02794855232695581
command,perry_runtime::object::class_registry::class_meta::declared_class_outranks_anon_shape,1,5287499,0.02794525967446033
command,perry_runtime::array::indexing::array_iteration_is_exotic,1,5280323,0.027907333391462657
command,<core::str::pattern::StrSearcher as core::str::pattern::Searcher>::next_match,1,5280167,0.02790650890704966
command,perry_method_cli_2_1_112_js__u_P_24_8__emit,1,5279611,0.02790357036003925
command,perry_runtime::shared_sab::is_shared_sab,1,5277780,0.02789389323849957
command,perry_runtime::regex::repeat_matcher::compile,1,5275359,0.0278810978746287
command,perry_runtime::object::descriptor_state::set_accessor_descriptor,1,5275116,0.027879813581600767
command,perry_runtime::closure::dispatch::bound::dispatch_bound_function,1,5274095,0.02787441743682086
command,perry_runtime::proxy::prototype_of_for_set,1,5273918,0.027873481964121503
command,tokio::runtime::task::waker::clone_waker,1,5273684,0.027872245237502015
command,perry_fn_cli_2_1_112_js__QS_,1,5273499,0.027871267483550708
command,perry_runtime::array::push_pop::array_length_is_non_writable,1,5272699,0.027867039358355872
command,fancy_regex::vm::run,1,5270198,0.027853821181965516
command,perry_runtime::object::field_get_set::accessors::ordinary_object_prototype_property_value,1,5269170,0.027848388041090154
command,perry_runtime::proxy::small_handle_from_value,1,5268551,0.02784511652922065
command,perry_runtime::buffer::header::is_data_view,1,5268454,0.027844603869040776
command,js_promise_new_with_executor,1,5267362,0.027838832478149826
command,perry_runtime::typedarray::typed_array_fast_index_set,1,5267331,0.027838668638298526
command,perry_runtime::object::object_ops::descriptor_helpers::object_prototype_has_desc_field,1,5267275,0.027838372669534886
command,perry_runtime::object::descriptor_state::owner_index_transfer,1,5266109,0.027832210177063412
command,perry_runtime::object::field_get_set::ic_slot::pic_arena_alloc,1,5266025,0.027831766223917954
command,<regex_syntax::utf8::Utf8Sequences as core::iter::traits::iterator::Iterator>::next,1,5265838,0.02783077789965366
command,<regex_automata::meta::strategy::Core as regex_automata::meta::strategy::Strategy>::search,1,5265689,0.027829990411336124
command,perry_runtime::typed_feedback::guards::descriptor_blocks_class_field_get,1,5264911,0.027825878559584148
command,js_string_equals,1,5264285,0.02782257005161919
command,perry_method_cli_2_1_112_js__oF6__get,1,5263061,0.02781610102007109
command,js_object_get_prototype_of,1,5262948,0.027815503797387318
command,perry_runtime::object::descriptor_state::set_builtin_property_attrs,1,5262662,0.027813992242630165
command,<perry_runtime::object::shapes::shapes_slot_list::SlotIndex>::drain_pairs,1,5262540,0.027813347453537952
command,perry_runtime::box::release_async_box_activation,1,5261652,0.027808654234571684
command,perry_runtime::closure::dynamic_props::clone_closure_rebind_this,1,5259752,0.02779861243723395
command,perry_runtime::gc::policy::old_reclaim_pressure_due,1,5259586,0.02779773510125602
command,keys_array_len_capped_to_capacity,1,5258078,0.027789765085263755
command,perry_fn_cli_2_1_112_js__iQK,1,5257819,0.027788396229731928
command,perry_runtime::buffer::own_props::buffer_get_own_prop,1,5254167,0.027769094838217503
command,perry_runtime::object::field_get_set::enumeration::registered_buffer_enum,1,5251965,0.02775745692361872
command,js_is_truthy,1,5251930,0.027757271943141443
command,<alloc::string::String as core::iter::traits::collect::FromIterator<char>>::from_iter::<unicode_normalization::recompose::Recompositions<core::str::iter::Chars>>,1,5248443,0.027738842602448455
command,js_array_set_f64_unchecked,1,5247348,0.027733055356088023
command,mi_bin,1,5247162,0.027732072316980223
command,<perry_runtime::gc::layout::slot_mask::LayoutSlotMask>::clear_slot,1,5247043,0.027731443383357493
command,js_array_push_guard,1,5246906,0.027730719316917878
command,js_object_get_own_property_symbols,1,5246294,0.02772748480114383
command,perry_fn_cli_2_1_112_js__cS_,1,5245672,0.027724197433804842
command,perry_runtime::string::short_ascii_sso_bits,1,5243791,0.027714256054440486
command,perry_closure_cli_2_1_112_js__37638,1,5242209,0.0277058949368677
command,perry_runtime::object::prototype_chain::resolve_inherited_field_from_prototype,1,5241914,0.027704335815702103
command,perry_runtime::weakref::entries_array,1,5241545,0.027702385592955986
command,js_array_from_values,1,5240910,0.027699029518582583
command,js_object_has_own,1,5240894,0.027698944956078688
command,js_object_alloc_class_inline_keys_stamped,1,5240582,0.0276972959872527
command,perry_fn_cli_2_1_112_js__oE,1,5239627,0.027692248662801365
command,compiler_builtins::math::libm_math::fmod::fmod,1,5239595,0.02769207953779357
command,perry_method_cli_2_1_112_js__Os6__onRender,1,5239430,0.02769120748697214
command,<perry_runtime::gc::layout::slot_mask::LayoutSlotMask>::set_slot,1,5239053,0.02768921498297407
command,perry_runtime::promise::reactions::js_promise_attach_settle_listener,1,5238956,0.027688702322794197
command,perry_fn_cli_2_1_112_js__rlY,1,5238832,0.027688046963388998
command,core::ptr::drop_glue::<tokio::runtime::scheduler::current_thread::CoreGuard>,1,5238243,0.0276849340062143
command,perry_closure_cli_2_1_112_js__37429,1,5237777,0.02768247112328831
command,<unicode_segmentation::grapheme::GraphemeCursor>::grapheme_category,1,5237144,0.027679125619227897
command,js_promise_reject,1,5235536,0.027670627087586275
command,perry_closure_cli_2_1_112_js__37315,1,5235394,0.02766987659536419
command,js_string_split_n,1,5234781,0.02766663679443365
command,"<hashbrown::map::HashMap<u32, u32, perry_runtime::fast_hash::PtrHasher>>::insert",1,5234766,0.027666557517086247
command,js_getenv_value,1,5233724,0.02766105038401997
command,<aho_corasick::nfa::noncontiguous::NFA>::add_transition,1,5232322,0.027653640594616023
command,perry_fn_cli_2_1_112_js__hE8.__arena,1,5232041,0.027652155465641336
command,js_iterator_next_result,1,5231487,0.027649227488943915
command,<perry_runtime::gc::roots::runtime_handles::RuntimeHandleScope>::root_nanbox_u64,1,5231416,0.027648852242832873
command,perry_runtime::array::iterator::array_from_spread_value::{closure#0},1,5229593,0.02763921740254514
command,perry_runtime::proxy::ordinary_set_with_receiver::{closure#4},1,5228633,0.027634143652311337
command,perry_fn_cli_2_1_112_js__nR_,1,5228610,0.027634022093711987
command,perry_closure_cli_2_1_112_js__36680,1,5228075,0.02763119453498794
command,perry_runtime::object::native_call_method::collection_methods::dispatch_map_set,1,5227769,0.027629577277100914
command,perry_runtime::object::prototype_chain::resolve_inherited_field,1,5227373,0.02762748435512947
command,perry_closure_cli_2_1_112_js__37276,1,5225880,0.027619593616484608
command,perry_runtime::object::class_registry::prototype_objects::resolve_proto_chain_field_inner,1,5222022,0.027599203482732513
command,js_string_concat,1,5221798,0.02759801960767796
command,js_math_to_number,1,5221500,0.027596444631042886
command,<perry_runtime::gc::roots::stack_maps::StackMapIndex>::match_records,1,5220771,0.027592591751959092
command,perry_runtime::map::js_map_set::{closure#0},1,5220140,0.027589256818211665
command,perry_runtime::object::descriptor_state::class_instance_set_may_intercept,1,5220133,0.02758921982211621
command,perry_runtime::object::class_registry::registration::is_class_id_registered,1,5220112,0.027589108833829843
command,perry_closure_cli_2_1_112_js__82335,1,5220025,0.027588649025214906
command,perry_runtime::closure::registry::resolve_strategy_slow,1,5219219,0.02758438918908111
command,"<dashmap::DashMap<i64, alloc::boxed::Box<dyn core::any::Any + core::marker::Send + core::marker::Sync>> as dashmap::t::Map<i64, alloc::boxed::Box<dyn core::any::Any + core::marker::Send + core::marker::Sync>, std::hash::random::RandomState>>::_get::<i64>",1,5218560,0.027580906270951864
command,perry_closure_cli_2_1_112_js__37169,1,5216748,0.02757132956738556
command,floor,1,5216538,0.027570219684521915
command,perry_fn_cli_2_1_112_js__TG7,1,5216391,0.027569442766517366
command,perry_fn_cli_2_1_112_js___f5,1,5215980,0.02756727056719852
command,js_object_is,1,5215877,0.027566726196079683
command,<fancy_regex::vm::State>::save,1,5208738,0.027528995463872268
command,perry_runtime::object::field_get_set::accessors::own_data_field_by_name,1,5208717,0.027528884475585904
command,perry_runtime::symbol::accessors::symbol_accessor_property,1,5208055,0.027525385701987176
command,perry_fn_cli_2_1_112_js__qD7,1,5204929,0.027508864302788358
command,perry_runtime::json::stringify::stringify_object_inner,1,5204699,0.02750764871679484
command,perry_runtime::object::string_wrapper::has_index_key,1,5203073,0.027499055052336338
command,"<perry_runtime::gc::roots::runtime_handles::RuntimeHandle>::with_const_ptr::<perry_runtime::string::StringHeader, (f64, f64, f64), perry_runtime::object::field_set_by_name::fast_paths::object_set_field_by_name_transition_fast_impl_value::{closure#0}>",1,5202033,0.027493558489583052
command,_Unwind_Find_FDE,1,5201863,0.02749266001297915
command,js_string_intern,1,5197863,0.027471519387004973
command,perry_fn_cli_2_1_112_js__SS_,1,5196066,0.027462021960786072
command,perry_closure_cli_2_1_112_js__37118,1,5195995,0.02746164671467503
command,js_array_note_numeric_write,1,5195165,0.027457260034785387
command,perry_fn_cli_2_1_112_js__Fv5,1,5195084,0.027456831937109412
command,perry_runtime::json::stringify_scalars::write_escaped_string,1,5194912,0.02745592289019252
command,<perry_runtime::gc::roots::runtime_handles::RuntimeHandleScope>::root_string_ptr,1,5194899,0.027455854183158105
command,"<alloc::vec::Vec<(i64, i64)> as alloc::vec::spec_from_iter_nested::SpecFromIterNested<(i64, i64), core::iter::adapters::filter::Filter<core::iter::adapters::map::Map<core::ops::range::Range<usize>, perry_runtime::proxy::put_value::js_put_value_set_dyn_ic_miss::{closure#1}>, perry_runtime::proxy::put_value::js_put_value_set_dyn_ic_miss::{closure#2}>>>::from_iter",1,5194785,0.027455251675317843
command,perry_runtime::buffer::header::mark_as_uint8array,1,5194545,0.02745398323775939
command,perry_runtime::object::object_ops::keys_array::own_key_present_via_index,1,5194380,0.027453111186937957
command,perry_runtime::object::field_get_set::get_field_by_name::prime_read_stub,1,5194195,0.02745213343298665
command,perry_runtime::object::side_table_roots::scan_transition_cache_slot,1,5194172,0.027452011874387297
command,perry_runtime::gc::barrier_store::runtime_store_jsvalue_slot,1,5191729,0.02743910023707357
command,perry_fn_cli_2_1_112_js__DMq,1,5188267,0.027420803025292918
command,perry_fn_cli_2_1_112_js__E,1,5188054,0.027419677286959793
command,<url::parser::Parser>::parse_host,1,5187175,0.027415031634401968
command,_mi_page_free_collect,1,5186595,0.02741196624363571
command,"<hashbrown::raw::RawTable<(usize, perry_runtime::closure::registry::ClosureBodyRecord)>>::reserve_rehash::<hashbrown::map::make_hasher<usize, perry_runtime::closure::registry::ClosureBodyRecord, perry_runtime::fast_hash::PtrHasher>::{closure#0}>",1,5186498,0.027411453583455838
command,perry_runtime::promise::assimilate::get_then_action,1,5183680,0.02739656001245703
command,perry_runtime::object::prop_plan::read_plan_record,1,5182821,0.027392020063029075
command,js_async_step_chain,1,5179799,0.027376048320105584
command,js_closure_unbox_callee_checked,1,5178637,0.027369906968260083
command,<perry_runtime::object::shapes::shapes_store::IdList>::remove_inline,1,5178308,0.027368168151773706
command,perry_runtime::path::normalize_str,1,5172492,0.027337429681607253
command,<regex_automata::nfa::thompson::builder::Builder>::patch,1,5168656,0.027317155821298015
command,<perry_runtime::gc::roots::runtime_handles::RuntimeHandle>::get_nanbox_u64,1,5167751,0.027312372754671358
command,perry_runtime::error::recorded_stack_frame,1,5167109,0.0273089796842025
command,perry_runtime::object::class_registry::state::class_is_key_deleted,1,5160946,0.027276407264732787
command,perry_runtime::closure::box_captures::increment_cell_capture_count,1,5158505,0.027263506197732046
command,perry_closure_cli_2_1_112_js__84392,1,5152955,0.027234173579192875
command,js_switch_strict_equals,1,5145744,0.027196062315717924
command,perry_runtime::buffer::access::read_buffer_byte,1,5142905,0.02718105775643275
command,regex_automata::hybrid::search::find_fwd,1,5140219,0.02716686182609109
command,js_bool_box_alloc,1,5138037,0.027155329614622175
command,perry_runtime::object::arguments::prune_dead_arguments_object_entries,1,5137599,0.027153014716078002
command,perry_runtime::gc::layout_tables::refresh_per_object_layouts_flag,1,5121983,0.027070481712274812
command,js_closure_call3,1,5121315,0.027066951227737123
command,perry_runtime::gc::barrier::mark_dirty_external_slot_page,1,5117138,0.02704487512906359
command,perry_closure_cli_2_1_112_js__37426,1,5109795,0.02700606622493149
command,js_array_alloc_literal,1,5088979,0.026896050407361868
command,js_object_get_class_id,1,5073391,0.026813665387940493
command,perry_runtime::symbol::is_registered_symbol_slow,1,5069576,0.02679350251591762
command,perry_runtime::object::object_ops::descriptor_helpers::define_property_force_store_value,1,5065447,0.026771680104755776
command,perry_method_cli_2_1_112_js__iE8__class_expr_6712___readdirp,1,5057852,0.026731539341187306
command,perry_runtime::object::class_registry::construct::extends_target_must_throw,1,5011145,0.02648468553684332
command,perry_runtime::typed_feedback::invalidate_representation_change,1,4964522,0.026238275685644793
command,perry_runtime::arena::block::arena_cell_alloc,1,4957004,0.026198541879126323
command,perry_closure_cli_2_1_112_js__38778,1,4951426,0.026169061276205333
command,regex_automata::util::determinize::epsilon_closure,1,4944704,0.026133534454255727
command,js_array_find,1,4929339,0.026052328024732414
command,<perry_runtime::fast_hash::PtrHasher as core::hash::BuildHasher>::hash_one::<&perry_runtime::set::JSValueKey>,1,4919768,0.0260017437919327
command,"<hashbrown::map::HashMap<usize, perry_runtime::gc::layout::slot_mask::LayoutSlotMask, perry_runtime::fast_hash::PtrHasher>>::remove::<usize>",1,4878274,0.025782441508389563
command,perry_runtime::gc::trace::trace_heap_rewrite_slots::{closure#0},1,4871526,0.025746777272371124
command,perry_runtime::object::class_registry::class_meta::class_name_for_id,1,4821227,0.025480939185902326
command,perry_runtime::path::string_from_header,1,4792724,0.025330296370366826
command,perry_runtime::object::live_slots::object_store_known_live_slot,1,4719404,0.024942788696260137
command,perry_closure_cli_2_1_112_js__37050,1,4672796,0.024696458122409014
command,perry_runtime::closure::dynamic_props::closure_static_prototype,1,4645530,0.024552353045456027
command,perry_runtime::arena::allocators::arena_alloc_gc_old,1,4443272,0.023483387863384695
command,"core::slice::sort::unstable::quicksort::quicksort::<usize, <usize as core::cmp::PartialOrd>::lt>",1,4199181,0.02219332872971891
command,js_array_is_array,1,1988626,0.010510199617131531
command,js_string_append_known_heap,1,1945983,0.010284824688777311
command,<notify::inotify::EventLoop>::handle_event,1,198439,0.0010487811694224877
startup,__memmove_avx512_unaligned_erms,111,548756152,3.710596780370317
startup,<perry_runtime::gc::copying::CopyingNurseryCollector>::mark_addr,79,389226276,2.6318825972107343
startup,<perry_runtime::gc::copying::CopyingNurseryCollector>::visit_slot_with_parent,60,307629706,2.080140318189758
startup,js_object_get_field_by_name,54,297632047,2.0125378299781262
startup,perry_runtime::object::class_meta_registry::get_parent_class_id,51,281864960,1.9059234402445628
startup,perry_runtime::object::descriptor_state::get_accessor_descriptor,53,271203607,1.833833164860841
startup,<perry_runtime::gc::copying_pointer_set::CopyingPointerSet>::classify_arena,49,243869526,1.6490047076611822
startup,perry_runtime::gc::layout_tables::layout_forget_object,46,226063032,1.5286001908912576
startup,perry_runtime::object::shapes::scan_shape_table_rekey_mut,39,195391320,1.3212032343726805
startup,perry_runtime::object::class_registry::parent_static::is_class_object_ptr,38,188834860,1.2768695548723061
startup,__memcmp_evex_movbe,37,185593760,1.2549537819355898
startup,core::str::converts::from_utf8,36,177118799,1.1976475214303517
startup,<perry_runtime::gc::layout::HeapChildSlotIterator as core::iter::traits::iterator::Iterator>::next,34,175173791,1.1844957045508673
startup,<perry_runtime::object::shapes::shapes_store::ShapeSlab>::insert,32,165873596,1.1216093505700628
startup,perry_runtime::object::descriptor_state::gc_scan::scan_descriptor_roots_mut,29,142151676,0.9612057183640366
startup,perry_runtime::object::field_get_set::get_field_by_name_tail::get_field_by_name_object_tail,27,139774094,0.9451289088702154
startup,perry_runtime::object::shapes::shape_descriptor_ensure_with_holes,27,137832171,0.931997952241729
startup,perry_runtime::object::shapes::shape_slot_lookup_verdict,26,133960265,0.9058167752560421
startup,perry_runtime::gc::barrier::remembered_child_needs_tracking,25,130204290,0.880419504188817
startup,_mi_page_malloc_zero,26,129963746,0.8787929861285011
startup,regex_automata::util::determinize::next,26,129644514,0.876634393050184
startup,perry_runtime::gc::layout_tables::layout_addr_filter_add,24,120038289,0.8116787156940368
startup,perry_runtime::gc::types::gc_type_after_payload_move,25,119621919,0.8088632918016359
startup,<perry_runtime::gc::copying::CopyingNurseryCollector>::rewrite_raw_addr,23,119477138,0.8078843070367256
startup,js_native_call_method,17,116782905,0.7896663567523752
startup,<perry_runtime::string::OwnedStringBytes>::copy_of_key,22,115196056,0.7789363507763623
startup,perry_runtime::closure::dynamic_props::is_closure_ptr,22,113070454,0.7645633876509325
startup,perry_runtime::proxy::ordinary_set_with_receiver,22,113029385,0.7642856859821355
startup,<perry_runtime::object::shapes::ShapeTableInner>::facts_remove,22,111333274,0.7528168687437081
startup,perry_runtime::gc::layout_slot_visit::visit_gc_layout_slot_descriptors.specialized.1,21,109352597,0.7394238640869629
startup,perry_runtime::string::compare::js_string_key_matches,22,108473082,0.7334767316213074
startup,perry_runtime::object::keys_lookup::keys_find_slot_by_bytes,23,107935841,0.7298439983615208
startup,perry_runtime::object::field_set_by_name::tail::set_field_by_name_object_tail,23,106941607,0.7231211553175039
startup,perry_runtime::buffer::header::is_registered_buffer,21,106645836,0.7211212015742483
startup,perry_runtime::gc::layout::layout_transfer,21,105897861,0.7160635204590897
startup,perry_runtime::gc::layout_slot_visit::visit_gc_layout_slot_descriptors.specialized.10,20,102227349,0.6912441358200805
startup,js_put_value_set,19,101701601,0.6876891162927803
startup,perry_runtime::closure::dynamic_props::closure_get_dynamic_prop,20,100936381,0.6825148273888174
startup,perry_runtime::object::shapes::move_shape_family,20,98443116,0.6656557889108123
startup,perry_runtime::object::reflect_support::obj_value_has_own_key,19,98392318,0.6653123013807641
startup,<perry_runtime::object::shapes::shapes_slot_list::SlotIndex>::insert,19,97998216,0.662647449958128
startup,js_is_symbol,17,96001063,0.6491430373612066
startup,mi_theap_malloc_aligned,18,92443720,0.6250888824613215
startup,perry_runtime::closure::dynamic_props::scan_closure_owner,18,91228716,0.6168732298183293
startup,"<hashbrown::map::HashMap<usize, alloc::vec::Vec<(u32, usize)>, perry_runtime::fast_hash::PtrHasher>>::insert",18,90930109,0.6148540995201854
startup,mi_free,19,90416711,0.611382588615195
startup,perry_runtime::object::descriptor_state::get_property_attrs,17,88274567,0.5968977712686925
startup,perry_runtime::gc::copying::run_copied_minor_attempt,17,86588537,0.585497120056298
startup,js_put_value_set_dyn_ic_miss,15,82651822,0.5588777155156897
startup,perry_runtime::gc::layout::layout_note_slot,16,79854216,0.5399607743961946
startup,perry_runtime::object::object_keys_array,12,77291491,0.5226320590837246
startup,perry_runtime::object::keys_lookup::keys_array_dense_slots,14,72534798,0.4904681012553119
startup,perry_runtime::object::shapes::shape_object_kind_by_id,14,71347371,0.48243891964693003
startup,perry_runtime::gc::layout_slot_visit::visit_gc_rewrite_slots::<<perry_runtime::gc::copying::CopyingNurseryCollector>::scan_object_fields::{closure#0}>::{closure#0},14,70595138,0.4773524466521119
startup,perry_runtime::value::addr_class::try_read_tracked_gc_header,13,66519316,0.4497924239800335
startup,perry_runtime::arena::allocators::arena_alloc_gc_old,13,65948045,0.4459295855852506
startup,perry_runtime::object::shapes::remove_descriptor_indexed_under,13,65716834,0.44436617570080666
startup,js_array_alloc,13,63588767,0.42997654466007384
startup,perry_runtime::gc::barrier_store::barrier_child_prologue,12,63531622,0.42959013978380695
startup,perry_runtime::proxy::own_set_descriptor,12,62244672,0.4208880003925795
startup,js_object_get_field_ic_miss,13,59591205,0.402945702942001
startup,perry_runtime::object::alloc::remember_class_keys_array,7,58850700,0.3979385327101343
startup,perry_runtime::object::arguments::is_arguments_object,12,58734761,0.39715457269701837
startup,"core::slice::sort::unstable::quicksort::quicksort::<usize, <usize as core::cmp::PartialOrd>::lt>",12,58163284,0.39329034136489166
startup,perry_runtime::gc::dead_owner::owner_is_dead_copied_minor_from_space,11,57614996,0.38958291014958624
startup,perry_runtime::async_hooks::is_async_resource_handle,11,57488798,0.38872958050438317
startup,perry_runtime::symbol::is_immortal_symbol_pointer,11,57228092,0.3869667303920017
startup,perry_runtime::arena::page_meta::classify_heap_space_in_range_uncached,11,56306257,0.3807334372060099
startup,perry_runtime::object::class_registry::state::class_id_for_decl_prototype_object,11,56242932,0.38030524420942924
startup,perry_runtime::object::class_registry::class_meta::is_anon_shape_class_id,11,56071960,0.3791491603087362
startup,perry_runtime::object::shapes::publish_object_shape_from,11,54908982,0.3712852987252008
startup,js_object_get_field,10,51109565,0.34559428016239796
startup,perry_runtime::gc::young_log::addr_is_minor_relevant,10,49891796,0.3373599310545728
startup,perry_runtime::typed_feedback::registry,11,49451245,0.3343809993082387
startup,perry_runtime::object::descriptor_state::owner_index_transfer,10,49170660,0.33248373074218135
startup,perry_runtime::array::element_shape::clear_element_shape,9,47427126,0.3206942471559159
startup,perry_runtime::gc::verify::remember_evacuated_old_to_young_slot,9,47312435,0.31991872590884396
startup,perry_runtime::box::is_registered_box_ptr,6,47194082,0.31911844283384494
startup,js_array_get_f64,10,47131508,0.31869532797292055
startup,<regex_automata::meta::strategy::ReverseSuffix as regex_automata::meta::strategy::Strategy>::search_half,9,46802566,0.3164710775081557
startup,js_jsvalue_to_string,9,46685506,0.31567953748163013
